Project_Module,Package,Class,Method,Instruction_Covered,Instruction_Missed,Is_Executed
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.ColumnSchemaMessage$ColumnSchema$Builder,setMaxVersions(I)Lorg/apache/hadoop/hbase/rest/protobuf/generated/ColumnSchemaMessage$ColumnSchema$Builder;,13,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.ColumnSchemaMessage$ColumnSchema$Builder,clearMaxVersions()Lorg/apache/hadoop/hbase/rest/protobuf/generated/ColumnSchemaMessage$ColumnSchema$Builder;,0,13,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.ColumnSchemaMessage$ColumnSchema$Builder,hasCompression()Z,0,9,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.ColumnSchemaMessage$ColumnSchema$Builder,getCompression()Ljava/lang/String;,0,23,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.ColumnSchemaMessage$ColumnSchema$Builder,getCompressionBytes()Lorg/apache/hbase/thirdparty/com/google/protobuf/ByteString;,0,18,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.ColumnSchemaMessage$ColumnSchema$Builder,setCompression(Ljava/lang/String;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/ColumnSchemaMessage$ColumnSchema$Builder;,15,4,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.ColumnSchemaMessage$ColumnSchema$Builder,clearCompression()Lorg/apache/hadoop/hbase/rest/protobuf/generated/ColumnSchemaMessage$ColumnSchema$Builder;,0,14,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.ColumnSchemaMessage$ColumnSchema$Builder,setCompressionBytes(Lorg/apache/hbase/thirdparty/com/google/protobuf/ByteString;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/ColumnSchemaMessage$ColumnSchema$Builder;,0,19,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,<init>(Lorg/apache/hbase/thirdparty/com/google/protobuf/GeneratedMessage$Builder;)V,7,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,<init>()V,9,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,getDescriptor()Lorg/apache/hbase/thirdparty/com/google/protobuf/Descriptors$Descriptor;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,getDescriptorForType()Lorg/apache/hbase/thirdparty/com/google/protobuf/Descriptors$Descriptor;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,internalGetFieldAccessorTable()Lorg/apache/hbase/thirdparty/com/google/protobuf/GeneratedMessage$FieldAccessorTable;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,getRowsList()Ljava/util/List;,0,3,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,getRowsOrBuilderList()Ljava/util/List;,0,3,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,getRowsCount()I,4,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,getRows(I)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet$Row;,6,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,getRowsOrBuilder(I)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet$RowOrBuilder;,0,6,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,isInitialized()Z,26,9,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,writeTo(Lorg/apache/hbase/thirdparty/com/google/protobuf/CodedOutputStream;)V,22,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,getSerializedSize()I,45,2,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,equals(Ljava/lang/Object;)Z,0,33,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,hashCode()I,0,45,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,parseFrom(Ljava/nio/ByteBuffer;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,parseFrom(Ljava/nio/ByteBuffer;Lorg/apache/hbase/thirdparty/com/google/protobuf/ExtensionRegistryLite;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet;,0,6,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,parseFrom(Lorg/apache/hbase/thirdparty/com/google/protobuf/ByteString;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,parseFrom(Lorg/apache/hbase/thirdparty/com/google/protobuf/ByteString;Lorg/apache/hbase/thirdparty/com/google/protobuf/ExtensionRegistryLite;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet;,0,6,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,parseFrom([B)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,parseFrom([BLorg/apache/hbase/thirdparty/com/google/protobuf/ExtensionRegistryLite;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet;,0,6,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,parseFrom(Ljava/io/InputStream;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,parseFrom(Ljava/io/InputStream;Lorg/apache/hbase/thirdparty/com/google/protobuf/ExtensionRegistryLite;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet;,0,6,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,parseDelimitedFrom(Ljava/io/InputStream;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,parseDelimitedFrom(Ljava/io/InputStream;Lorg/apache/hbase/thirdparty/com/google/protobuf/ExtensionRegistryLite;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet;,0,6,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,parseFrom(Lorg/apache/hbase/thirdparty/com/google/protobuf/CodedInputStream;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,parseFrom(Lorg/apache/hbase/thirdparty/com/google/protobuf/CodedInputStream;Lorg/apache/hbase/thirdparty/com/google/protobuf/ExtensionRegistryLite;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet;,0,6,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,newBuilderForType()Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet$Builder;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,newBuilder()Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet$Builder;,3,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,newBuilder(Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet$Builder;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,toBuilder()Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet$Builder;,8,5,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,newBuilderForType(Lorg/apache/hbase/thirdparty/com/google/protobuf/AbstractMessage$BuilderParent;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet$Builder;,0,7,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,getDefaultInstance()Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,parser()Lorg/apache/hbase/thirdparty/com/google/protobuf/Parser;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,getParserForType()Lorg/apache/hbase/thirdparty/com/google/protobuf/Parser;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,getDefaultInstanceForType()Lorg/apache/hadoop/hbase/rest/protobuf/generated/CellSetMessage$CellSet;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.CellSetMessage$CellSet,<clinit>()V,16,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,<init>(Lorg/apache/hbase/thirdparty/com/google/protobuf/GeneratedMessage$Builder;)V,10,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,<init>()V,12,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,getDescriptor()Lorg/apache/hbase/thirdparty/com/google/protobuf/Descriptors$Descriptor;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,getDescriptorForType()Lorg/apache/hbase/thirdparty/com/google/protobuf/Descriptors$Descriptor;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,internalGetFieldAccessorTable()Lorg/apache/hbase/thirdparty/com/google/protobuf/GeneratedMessage$FieldAccessorTable;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,getNamespaceList()Lorg/apache/hbase/thirdparty/com/google/protobuf/ProtocolStringList;,0,3,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,getNamespaceCount()I,0,4,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,getNamespace(I)Ljava/lang/String;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,getNamespaceBytes(I)Lorg/apache/hbase/thirdparty/com/google/protobuf/ByteString;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,isInitialized()Z,13,4,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,writeTo(Lorg/apache/hbase/thirdparty/com/google/protobuf/CodedOutputStream;)V,21,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,getSerializedSize()I,0,52,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,equals(Ljava/lang/Object;)Z,0,33,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,hashCode()I,0,45,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,parseFrom(Ljava/nio/ByteBuffer;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,parseFrom(Ljava/nio/ByteBuffer;Lorg/apache/hbase/thirdparty/com/google/protobuf/ExtensionRegistryLite;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces;,0,6,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,parseFrom(Lorg/apache/hbase/thirdparty/com/google/protobuf/ByteString;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,parseFrom(Lorg/apache/hbase/thirdparty/com/google/protobuf/ByteString;Lorg/apache/hbase/thirdparty/com/google/protobuf/ExtensionRegistryLite;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces;,0,6,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,parseFrom([B)Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,parseFrom([BLorg/apache/hbase/thirdparty/com/google/protobuf/ExtensionRegistryLite;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces;,0,6,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,parseFrom(Ljava/io/InputStream;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,parseFrom(Ljava/io/InputStream;Lorg/apache/hbase/thirdparty/com/google/protobuf/ExtensionRegistryLite;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces;,0,6,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,parseDelimitedFrom(Ljava/io/InputStream;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,parseDelimitedFrom(Ljava/io/InputStream;Lorg/apache/hbase/thirdparty/com/google/protobuf/ExtensionRegistryLite;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces;,0,6,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,parseFrom(Lorg/apache/hbase/thirdparty/com/google/protobuf/CodedInputStream;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,parseFrom(Lorg/apache/hbase/thirdparty/com/google/protobuf/CodedInputStream;Lorg/apache/hbase/thirdparty/com/google/protobuf/ExtensionRegistryLite;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces;,0,6,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,newBuilderForType()Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces$Builder;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,newBuilder()Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces$Builder;,3,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,newBuilder(Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces$Builder;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,toBuilder()Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces$Builder;,8,5,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,newBuilderForType(Lorg/apache/hbase/thirdparty/com/google/protobuf/AbstractMessage$BuilderParent;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces$Builder;,0,7,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,getDefaultInstance()Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,parser()Lorg/apache/hbase/thirdparty/com/google/protobuf/Parser;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,getParserForType()Lorg/apache/hbase/thirdparty/com/google/protobuf/Parser;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,getDefaultInstanceForType()Lorg/apache/hadoop/hbase/rest/protobuf/generated/NamespacesMessage$Namespaces;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.NamespacesMessage$Namespaces,<clinit>()V,16,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,getDescriptor()Lorg/apache/hbase/thirdparty/com/google/protobuf/Descriptors$Descriptor;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,internalGetFieldAccessorTable()Lorg/apache/hbase/thirdparty/com/google/protobuf/GeneratedMessage$FieldAccessorTable;,0,5,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,<init>()V,24,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,<init>(Lorg/apache/hbase/thirdparty/com/google/protobuf/AbstractMessage$BuilderParent;)V,0,25,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,clear()Lorg/apache/hadoop/hbase/rest/protobuf/generated/VersionMessage$Version$Builder;,0,29,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,getDescriptorForType()Lorg/apache/hbase/thirdparty/com/google/protobuf/Descriptors$Descriptor;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,getDefaultInstanceForType()Lorg/apache/hadoop/hbase/rest/protobuf/generated/VersionMessage$Version;,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,build()Lorg/apache/hadoop/hbase/rest/protobuf/generated/VersionMessage$Version;,8,3,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,buildPartial()Lorg/apache/hadoop/hbase/rest/protobuf/generated/VersionMessage$Version;,15,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,buildPartial0(Lorg/apache/hadoop/hbase/rest/protobuf/generated/VersionMessage$Version;)V,96,0,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,mergeFrom(Lorg/apache/hbase/thirdparty/com/google/protobuf/Message;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/VersionMessage$Version$Builder;,0,14,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,mergeFrom(Lorg/apache/hadoop/hbase/rest/protobuf/generated/VersionMessage$Version;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/VersionMessage$Version$Builder;,0,119,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,isInitialized()Z,0,2,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,mergeFrom(Lorg/apache/hbase/thirdparty/com/google/protobuf/CodedInputStream;Lorg/apache/hbase/thirdparty/com/google/protobuf/ExtensionRegistryLite;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/VersionMessage$Version$Builder;,96,16,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,hasRestVersion()Z,8,1,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,getRestVersion()Ljava/lang/String;,20,3,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,getRestVersionBytes()Lorg/apache/hbase/thirdparty/com/google/protobuf/ByteString;,0,18,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,setRestVersion(Ljava/lang/String;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/VersionMessage$Version$Builder;,15,4,1
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,clearRestVersion()Lorg/apache/hadoop/hbase/rest/protobuf/generated/VersionMessage$Version$Builder;,0,14,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,setRestVersionBytes(Lorg/apache/hbase/thirdparty/com/google/protobuf/ByteString;)Lorg/apache/hadoop/hbase/rest/protobuf/generated/VersionMessage$Version$Builder;,0,19,0
hbase/hbase-rest,org.apache.hadoop.hbase.rest.protobuf.generated,org.apache.hadoop.hbase.rest.protobuf.generated.VersionMessage$Version$Builder,hasJvmVersion()Z,8,1,1
